territorial,fecha_registro,pr,distancia_pr,fecha_acc,dia_semana_acc,min_acc,condic_meteor,estado_super,terreno,secc_tip,geometria_acc,tipo_cierre,horas_cierre,min_cierre,n_heridos,n_muertos,n_victimas,clase_accidente,causa_posible,ref_loc,hora_acc,duracion_cierre_horas
Planta Central,2020-08-24 20:34:00,62,700.0,2020-02-26 05:00:00,miercoles,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,12,30,1,0,1.0,Atropello,condiciones de la via y factores ambientales,2512_2_62,12.0,0.0
Cundinamarca,2020-08-25 01:20:00,28,199.9,2020-01-31 05:00:00,viernes,25,Lluvia,Humeda,Plano,Terraplen,Recta,Parcial con paso alternado,16,25,1,0,1.0,Choque,adelantamientos indebidos,45A04_1_28,16.0,0.0
Cundinamarca,2020-08-25 01:30:00,28,199.9,2020-01-25 05:00:00,sabado,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con paso alternado,21,0,0,0,0.0,Choque,fallas mecanicas y del sistema electrico,45A04_1_28,21.0,0.0
Planta Central,2020-08-24 19:19:00,74,820.0,2020-02-06 05:00:00,jueves,0,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Izquierda,Transito normal con precaución,18,0,0,0,0.0,Choque,condiciones de la via y factores ambientales,2511_0_74,16.0,2.0
Planta Central,2020-08-24 19:50:00,7,480.0,2020-02-05 05:00:00,miercoles,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,13,33,0,0,0.0,Choque,condiciones de la via y factores ambientales,2512_1_7,13.0,0.0
Planta Central,2020-08-24 20:05:00,12,0.0,2020-08-24 05:00:00,lunes,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,16,40,0,0,0.0,Volcamiento,condiciones de la via y factores ambientales,2512_1_12,16.0,0.0
Cundinamarca,2020-08-25 03:53:00,23,800.0,2020-01-17 05:00:00,viernes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,3,30,1,0,1.0,Choque,embriaguez o sustancias alucinogenas,5501_1_23,3.0,0.0
Cundinamarca,2020-08-25 04:03:00,24,890.0,2020-01-25 05:00:00,sabado,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con paso alternado,20,30,0,1,1.0,Atropello,conducta de peatones,5501_1_24,20.0,0.0
Planta Central,2020-08-25 13:12:00,9,500.0,2020-07-17 05:00:00,viernes,0,Normal,Seca y limpia,Ondulado,Media ladera Izquierda,Recta,Cierre total,0,30,0,0,0.0,Choque,adelantamientos indebidos,45A06_0_9,12.0,12.0
Norte de Santander,2020-08-25 13:15:00,29,50.0,2020-07-02 05:00:00,jueves,30,Normal,Humeda,Ondulado,Cajón,Curva Izquierda,Parcial restringido a vehiculos pesados,1,15,0,0,0.0,Choque,desobediencia a normas y senales,5505_1_29,16.0,9.0
